100,新时代的中日联动  香港凤凰周刊2018年第32期,人文社科,https://www.amazon.cn/dp/B07KZZMGPG/ref=zg_bs_116099071_100?_encoding=UTF8&psc=1&refRID=2SYR8AGFJ9CCSCK1Y810,凤凰周刊,,,,7.99
1,作家榜经典文库：智慧书(马云公开推荐的智慧奇…,哲学,https://www.amazon.cn/dp/B07H95KGMF/ref=zg_bs_658424051_1?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,巴尔塔萨尔·格拉西安,3.3,3,https://www.amazon.cn/product-reviews/B07H95KGMF/ref=zg_bs_658424051_cr_1?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,2.99
2,好好说话2：简单有效的高情商沟通术,哲学,https://www.amazon.cn/dp/B07JNFFLXY/ref=zg_bs_658424051_2?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,马薇薇,4.0,4,https://www.amazon.cn/product-reviews/B07JNFFLXY/ref=zg_bs_658424051_cr_2?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,19.99
3,态度,哲学,https://www.amazon.cn/dp/B07J35QDDP/ref=zg_bs_658424051_3?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,吴军,4.6,5,https://www.amazon.cn/product-reviews/B07J35QDDP/ref=zg_bs_658424051_cr_3?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,43.00
4,知行合一王阳明(1472-1529),哲学,https://www.amazon.cn/dp/B00KWRLPBE/ref=zg_bs_658424051_4?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,度阴山,4.5,1509,https://www.amazon.cn/product-reviews/B00KWRLPBE/ref=zg_bs_658424051_cr_4?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,23.40
5,终身学习：哈佛毕业后的六堂课（樊登推荐的终身…,哲学,https://www.amazon.cn/dp/B07H4K4JVH/ref=zg_bs_658424051_5?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,(美)黄征宇,3.3,4,https://www.amazon.cn/product-reviews/B07H4K4JVH/ref=zg_bs_658424051_cr_5?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,13.99
6,我们香港这些年,哲学,https://www.amazon.cn/dp/B01CODVLIA/ref=zg_bs_658424051_6?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,徐天成,4.5,27,https://www.amazon.cn/product-reviews/B01CODVLIA/ref=zg_bs_658424051_cr_6?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,35.50
7,一眼识破真相的思考力,哲学,https://www.amazon.cn/dp/B07JQ1T8GM/ref=zg_bs_658424051_7?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,丹尼尔·列维汀,5.0,1,https://www.amazon.cn/product-reviews/B07JQ1T8GM/ref=zg_bs_658424051_cr_7?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,26.99
8,你的孤独虽败犹荣,哲学,https://www.amazon.cn/dp/B07HTJ63XB/ref=zg_bs_658424051_8?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,刘同,4.6,2330,https://www.amazon.cn/product-reviews/B07HTJ63XB/ref=zg_bs_658424051_cr_8?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,5.99
9,中央帝国的哲学密码,哲学,https://www.amazon.cn/dp/B07KGPTMJS/ref=zg_bs_658424051_9?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,郭建龙,4.4,3,https://www.amazon.cn/product-reviews/B07KGPTMJS/ref=zg_bs_658424051_cr_9?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,39.60
10,直觉泵和其他思考工具 (“得到”APP《精英日…,哲学,https://www.amazon.cn/dp/B07K9FQRLZ/ref=zg_bs_658424051_10?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,丹尼尔·丹尼特,3.8,5,https://www.amazon.cn/product-reviews/B07K9FQRLZ/ref=zg_bs_658424051_cr_10?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,70.99
11,生而不凡：迈向卓越的10个颠覆性思维,哲学,https://www.amazon.cn/dp/B07K2Y1XH6/ref=zg_bs_658424051_11?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,（马来）维申·拉克雅礼（Vish …,5.0,1,https://www.amazon.cn/product-reviews/B07K2Y1XH6/ref=zg_bs_658424051_cr_11?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,18.99
12,复旦名师陈果:好的孤独+好的爱情(套装共2册),哲学,https://www.amazon.cn/dp/B07GRLVS6Y/ref=zg_bs_658424051_12?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,陈果,,,,48.75
13,活好：我这样活到105岁,哲学,https://www.amazon.cn/dp/B07JFCQP65/ref=zg_bs_658424051_13?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,日野原重明,5.0,5,https://www.amazon.cn/product-reviews/B07JFCQP65/ref=zg_bs_658424051_cr_13?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,9.99
14,终身成长:重新定义成功的思维模式,哲学,https://www.amazon.cn/dp/B075YLTFM1/ref=zg_bs_658424051_14?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,卡罗尔•德韦克 (Carol D …,4.1,68,https://www.amazon.cn/product-reviews/B075YLTFM1/ref=zg_bs_658424051_cr_14?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,36.90
15,传习录(明隆庆六年初刻版)(全译全注),哲学,https://www.amazon.cn/dp/B00ZWP4WUC/ref=zg_bs_658424051_15?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,王阳明,4.7,429,https://www.amazon.cn/product-reviews/B00ZWP4WUC/ref=zg_bs_658424051_cr_15?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,26.90
16,厚黑学全集(足本典藏版),哲学,https://www.amazon.cn/dp/B00D9L7ZK0/ref=zg_bs_658424051_16?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,李宗吾,4.3,73,https://www.amazon.cn/product-reviews/B00D9L7ZK0/ref=zg_bs_658424051_cr_16?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,18.18
17,极简思维：颠覆传统思维模式的极简法则,哲学,https://www.amazon.cn/dp/B07JCSNJS7/ref=zg_bs_658424051_17?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,S. J.斯科特,5.0,1,https://www.amazon.cn/product-reviews/B07JCSNJS7/ref=zg_bs_658424051_cr_17?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,18.99
18,易经杂说,哲学,https://www.amazon.cn/dp/B00WFO7WSW/ref=zg_bs_658424051_18?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,南怀瑾,4.5,1132,https://www.amazon.cn/product-reviews/B00WFO7WSW/ref=zg_bs_658424051_cr_18?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,32.10
19,莎士比亚喜剧集,哲学,https://www.amazon.cn/dp/B07JJ6Z7XR/ref=zg_bs_658424051_19?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,莎士比亚,,,,7.04
20,社会契约论(双语版),哲学,https://www.amazon.cn/dp/B07F7RX17J/ref=zg_bs_658424051_20?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,卢梭,3.9,25,https://www.amazon.cn/product-reviews/B07F7RX17J/ref=zg_bs_658424051_cr_20?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,27.39
21,存在主义是一种人道主义,哲学,https://www.amazon.cn/dp/B00KSAZBA6/ref=zg_bs_658424051_21?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,让-保罗·萨特 (Jean-Pa …,4.5,13,https://www.amazon.cn/product-reviews/B00KSAZBA6/ref=zg_bs_658424051_cr_21?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,15.34
22,简单的逻辑学,哲学,https://www.amazon.cn/dp/B00DFUUYTO/ref=zg_bs_658424051_22?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,D.Q.麦克伦尼 (D. Q.  …,4.0,388,https://www.amazon.cn/product-reviews/B00DFUUYTO/ref=zg_bs_658424051_cr_22?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,24.50
23,直觉泵和其他思考工具,哲学,https://www.amazon.cn/dp/B07HPZYQPG/ref=zg_bs_658424051_23?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,丹尼尔·丹尼特 (Daniel  …,3.8,5,https://www.amazon.cn/product-reviews/B07HPZYQPG/ref=zg_bs_658424051_cr_23?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,97.50
24,厚黑学,哲学,https://www.amazon.cn/dp/B0011BVUN8/ref=zg_bs_658424051_24?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,李宗吾,4.0,1253,https://www.amazon.cn/product-reviews/B0011BVUN8/ref=zg_bs_658424051_cr_24?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,23.80
25,少有人走的路:心智成熟的旅程(白金升级版),哲学,https://www.amazon.cn/dp/B077697JDM/ref=zg_bs_658424051_25?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,M.斯科特·派克,4.3,3299,https://www.amazon.cn/product-reviews/B077697JDM/ref=zg_bs_658424051_cr_25?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,33.20
26,道德经,哲学,https://www.amazon.cn/dp/B01GY4UZOQ/ref=zg_bs_658424051_26?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,老子,4.1,20,https://www.amazon.cn/product-reviews/B01GY4UZOQ/ref=zg_bs_658424051_cr_26?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,22.70
27,神性的温柔:泰戈尔探讨人、灵性与生命,哲学,https://www.amazon.cn/dp/B072ZDQMWR/ref=zg_bs_658424051_27?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,泰戈尔 (Rabindranat …,4.3,23,https://www.amazon.cn/product-reviews/B072ZDQMWR/ref=zg_bs_658424051_cr_27?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,28.90
28,存在与时间(修订译本),哲学,https://www.amazon.cn/dp/B00NW2G4GC/ref=zg_bs_658424051_28?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,马丁·海德格尔 (Martin  …,4.2,40,https://www.amazon.cn/product-reviews/B00NW2G4GC/ref=zg_bs_658424051_cr_28?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,41.20
29,思辨与立场:生活中无处不在的批判性思维工具(第2…,哲学,https://www.amazon.cn/dp/B01LVUW8GH/ref=zg_bs_658424051_29?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,理查德·保罗 (Richard  …,3.5,2,https://www.amazon.cn/product-reviews/B01LVUW8GH/ref=zg_bs_658424051_cr_29?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,58.10
30,麦肯锡问题分析与解决技巧（专为商务人士设计，…,哲学,https://www.amazon.cn/dp/B07GJLMNSD/ref=zg_bs_658424051_30?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,高杉尚孝,3.7,94,https://www.amazon.cn/product-reviews/B07GJLMNSD/ref=zg_bs_658424051_cr_30?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,7.99
31,聪明人极简图表工作法,哲学,https://www.amazon.cn/dp/B07KH712Z2/ref=zg_bs_658424051_31?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,高桥政史,4.0,1,https://www.amazon.cn/product-reviews/B07KH712Z2/ref=zg_bs_658424051_cr_31?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,19.99
32,汉译世界学术名著丛书:纯粹理性批判,哲学,https://www.amazon.cn/dp/B00EC6KI96/ref=zg_bs_658424051_32?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,康德,4.2,26,https://www.amazon.cn/product-reviews/B00EC6KI96/ref=zg_bs_658424051_cr_32?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,41.60
33,资本论,哲学,https://www.amazon.cn/dp/B00F370X7U/ref=zg_bs_658424051_33?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,卡尔·马克思 (Karl Marx),4.1,63,https://www.amazon.cn/product-reviews/B00F370X7U/ref=zg_bs_658424051_cr_33?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,28.94
34,作家榜经典:你一定爱读的极简中国史(全新未删节…,哲学,https://www.amazon.cn/dp/B071JW982Q/ref=zg_bs_658424051_34?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,吕思勉,4.2,94,https://www.amazon.cn/product-reviews/B071JW982Q/ref=zg_bs_658424051_cr_34?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,37.12
35,作为意志和表象的世界,哲学,https://www.amazon.cn/dp/B01N4OO3FM/ref=zg_bs_658424051_35?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,叔本华,3.8,17,https://www.amazon.cn/product-reviews/B01N4OO3FM/ref=zg_bs_658424051_cr_35?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,35.04
36,吴军成长认知套装:见识+态度(套装共2册),哲学,https://www.amazon.cn/dp/B07JJPDBS5/ref=zg_bs_658424051_36?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,吴军,,,,76.60
37,马列主义经典作家文库·著作单行本:共产党宣言,哲学,https://www.amazon.cn/dp/B00SR4THKA/ref=zg_bs_658424051_37?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,马克思,4.5,37,https://www.amazon.cn/product-reviews/B00SR4THKA/ref=zg_bs_658424051_cr_37?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,21.80
38,大问题:简明哲学导论(第9版),哲学,https://www.amazon.cn/dp/B00QF18280/ref=zg_bs_658424051_38?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,罗伯特·所罗门 (Robert  …,4.7,84,https://www.amazon.cn/product-reviews/B00QF18280/ref=zg_bs_658424051_cr_38?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,48.60
39,哲学的故事,哲学,https://www.amazon.cn/dp/B00BUFB6J8/ref=zg_bs_658424051_39?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,威尔•杜兰特 (Will Dur …,4.2,99,https://www.amazon.cn/product-reviews/B00BUFB6J8/ref=zg_bs_658424051_cr_39?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,36.80
40,生命之书:365天的静心冥想,哲学,https://www.amazon.cn/dp/B0057V1CR2/ref=zg_bs_658424051_40?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,克里希那穆提,4.4,592,https://www.amazon.cn/product-reviews/B0057V1CR2/ref=zg_bs_658424051_cr_40?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,28.30
41,千面英雄,哲学,https://www.amazon.cn/dp/B01AN8SAY6/ref=zg_bs_658424051_41?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,约瑟夫·坎贝尔 (Joseph  …,3.7,27,https://www.amazon.cn/product-reviews/B01AN8SAY6/ref=zg_bs_658424051_cr_41?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,74.00
42,活法,哲学,https://www.amazon.cn/dp/B007QJEZEA/ref=zg_bs_658424051_42?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,稻盛和夫,4.4,702,https://www.amazon.cn/product-reviews/B007QJEZEA/ref=zg_bs_658424051_cr_42?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,21.90
43,思维导图完整手册,哲学,https://www.amazon.cn/dp/B07J3KHVQS/ref=zg_bs_658424051_43?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,东尼·博赞 (Tony Buzan),,,,42.40
44,图解易经(2012全新图解版),哲学,https://www.amazon.cn/dp/B007ND9F62/ref=zg_bs_658424051_44?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,高永平,4.2,81,https://www.amazon.cn/product-reviews/B007ND9F62/ref=zg_bs_658424051_cr_44?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,35.36
45,自我与本我,哲学,https://www.amazon.cn/dp/B00V821ZT4/ref=zg_bs_658424051_45?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,西格蒙德·弗洛伊德 (Sigmu …,4.3,236,https://www.amazon.cn/product-reviews/B00V821ZT4/ref=zg_bs_658424051_cr_45?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,15.68
46,惊呆了！哲学这么好,哲学,https://www.amazon.cn/dp/B079J83XC4/ref=zg_bs_658424051_46?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,田中正人 著，斋藤哲也,4.5,7,https://www.amazon.cn/product-reviews/B079J83XC4/ref=zg_bs_658424051_cr_46?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,41.40
47,中国哲学简史（封面随机）,哲学,https://www.amazon.cn/dp/B00B0T7HC4/ref=zg_bs_658424051_47?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,冯友兰,4.6,475,https://www.amazon.cn/product-reviews/B00B0T7HC4/ref=zg_bs_658424051_cr_47?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,26.98
48,"中国""时尚女魔头""的美丽秘籍:优雅(修订版)",哲学,https://www.amazon.cn/dp/B01FJFE05Q/ref=zg_bs_658424051_48?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,晓雪,4.3,52,https://www.amazon.cn/product-reviews/B01FJFE05Q/ref=zg_bs_658424051_cr_48?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,30.80
49,沉思录(梁实秋译本),哲学,https://www.amazon.cn/dp/B075J4G6W4/ref=zg_bs_658424051_49?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,玛克斯•奥勒留,4.8,7,https://www.amazon.cn/product-reviews/B075J4G6W4/ref=zg_bs_658424051_cr_49?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,25.40
50,六顶思考帽,哲学,https://www.amazon.cn/dp/B01LYMN5UL/ref=zg_bs_658424051_50?_encoding=UTF8&psc=1&refRID=60H4A03K70V0GD2A5RSF,爱德华·德博诺,4.2,19,https://www.amazon.cn/product-reviews/B01LYMN5UL/ref=zg_bs_658424051_cr_50?ie=UTF8&refRID=60H4A03K70V0GD2A5RSF,31.50
51,国民阅读经典:论语译注,哲学,https://www.amazon.cn/dp/B008A36184/ref=zg_bs_658424051_51?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,杨伯峻,4.7,348,https://www.amazon.cn/product-reviews/B008A36184/ref=zg_bs_658424051_cr_51?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,27.00
52,尼采诗集,哲学,https://www.amazon.cn/dp/B07473PCPW/ref=zg_bs_658424051_52?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,弗里德里希•尼采 (Friedr …,5.0,1,https://www.amazon.cn/product-reviews/B07473PCPW/ref=zg_bs_658424051_cr_52?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,26.55
53,魏晋玄学史(第二版),哲学,https://www.amazon.cn/dp/B0192NV8L0/ref=zg_bs_658424051_53?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,余敦康,4.8,45,https://www.amazon.cn/product-reviews/B0192NV8L0/ref=zg_bs_658424051_cr_53?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,60.35
54,论语译注(简体字本),哲学,https://www.amazon.cn/dp/B004UE7XXY/ref=zg_bs_658424051_54?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,杨伯峻,4.4,391,https://www.amazon.cn/product-reviews/B004UE7XXY/ref=zg_bs_658424051_cr_54?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,20.30
55,论语全书(超值全彩白金版),哲学,https://www.amazon.cn/dp/B00E921YQE/ref=zg_bs_658424051_55?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,孔子,4.4,58,https://www.amazon.cn/product-reviews/B00E921YQE/ref=zg_bs_658424051_cr_55?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,24.50
56,博弈与社会,哲学,https://www.amazon.cn/dp/B00BJCI4MY/ref=zg_bs_658424051_56?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,张维迎,4.5,150,https://www.amazon.cn/product-reviews/B00BJCI4MY/ref=zg_bs_658424051_cr_56?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,34.79
57,关键是品味！,哲学,https://www.amazon.cn/dp/B07L5LWKH8/ref=zg_bs_658424051_57?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,松浦弥太郎,,,,22.95
58,从卢梭到尼采:耶鲁大学公选课,哲学,https://www.amazon.cn/dp/B074BNVFFG/ref=zg_bs_658424051_58?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,弗兰克·特纳,4.6,41,https://www.amazon.cn/product-reviews/B074BNVFFG/ref=zg_bs_658424051_cr_58?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,41.89
59,存在与虚无(修订译本),哲学,https://www.amazon.cn/dp/B00NW2G6XS/ref=zg_bs_658424051_59?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,让·保罗·萨特,4.2,31,https://www.amazon.cn/product-reviews/B00NW2G6XS/ref=zg_bs_658424051_cr_59?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,52.90
60,中华国学经典精粹:儒家经典必读本·易经,哲学,https://www.amazon.cn/dp/B010S34H34/ref=zg_bs_658424051_60?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,周鹏鹏,3.8,33,https://www.amazon.cn/product-reviews/B010S34H34/ref=zg_bs_658424051_cr_60?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,11.00
61,论法的精神(套装共2册)(两种封面 随机发货),哲学,https://www.amazon.cn/dp/B008HNTEA4/ref=zg_bs_658424051_61?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,孟德斯鸠 (Montesquieu),4.6,167,https://www.amazon.cn/product-reviews/B008HNTEA4/ref=zg_bs_658424051_cr_61?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,72.20
62,"每一个不曾起舞的日子,都是对生命的辜负",哲学,https://www.amazon.cn/dp/B01C29VSFC/ref=zg_bs_658424051_62?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,尼采,3.7,18,https://www.amazon.cn/product-reviews/B01C29VSFC/ref=zg_bs_658424051_cr_62?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,28.80
63,别笑，我是正经哲学书,哲学,https://www.amazon.cn/dp/B07HGNYRYK/ref=zg_bs_658424051_63?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,富增章成,5.0,1,https://www.amazon.cn/product-reviews/B07HGNYRYK/ref=zg_bs_658424051_cr_63?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,8.99
64,哲学的慰藉,哲学,https://www.amazon.cn/dp/B00XM8366W/ref=zg_bs_658424051_64?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,阿兰·德波顿 (Alain de …,4.4,325,https://www.amazon.cn/product-reviews/B00XM8366W/ref=zg_bs_658424051_cr_64?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,20.65
65,活好 我这样活到105岁,哲学,https://www.amazon.cn/dp/B07J3G3VX5/ref=zg_bs_658424051_65?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,[日]日野原重明,5.0,5,https://www.amazon.cn/product-reviews/B07J3G3VX5/ref=zg_bs_658424051_cr_65?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,35.60
66,正见,哲学,https://www.amazon.cn/dp/B074ZZWQ7S/ref=zg_bs_658424051_66?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,宗萨蒋扬钦哲仁波切,4.8,6,https://www.amazon.cn/product-reviews/B074ZZWQ7S/ref=zg_bs_658424051_cr_66?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,33.80
67,时代的精神状况,哲学,https://www.amazon.cn/dp/B01NC2LQXB/ref=zg_bs_658424051_67?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,卡尔•雅斯贝斯 (Karl Ja …,4.6,21,https://www.amazon.cn/product-reviews/B01NC2LQXB/ref=zg_bs_658424051_cr_67?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,20.65
68,精神分析引论(德语未删节译本),哲学,https://www.amazon.cn/dp/B01FHNHYLW/ref=zg_bs_658424051_68?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,西格蒙德·弗洛伊德,4.7,54,https://www.amazon.cn/product-reviews/B01FHNHYLW/ref=zg_bs_658424051_cr_68?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,29.30
69,写给想哭的你,哲学,https://www.amazon.cn/dp/B07GRTK5WZ/ref=zg_bs_658424051_69?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,（日）松浦弥太郎著,5.0,1,https://www.amazon.cn/product-reviews/B07GRTK5WZ/ref=zg_bs_658424051_cr_69?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,15.85
70,当代占星研究,哲学,https://www.amazon.cn/dp/B00436FA6Q/ref=zg_bs_658424051_70?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,苏·汤普金斯(Sue Tompk …,4.5,122,https://www.amazon.cn/product-reviews/B00436FA6Q/ref=zg_bs_658424051_cr_70?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,59.84
71,老子他说,哲学,https://www.amazon.cn/dp/B01DA0OUSY/ref=zg_bs_658424051_71?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,南怀瑾,4.0,20,https://www.amazon.cn/product-reviews/B01DA0OUSY/ref=zg_bs_658424051_cr_71?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,29.80
72,有限与无限的游戏:1个哲学家眼中的竞技世界,哲学,https://www.amazon.cn/dp/B00FRN0YF6/ref=zg_bs_658424051_72?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,詹姆斯·卡斯 (James P. …,4.1,23,https://www.amazon.cn/product-reviews/B00FRN0YF6/ref=zg_bs_658424051_cr_72?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,28.00
73,恶的科学：论共情与残酷行为的起源（穿越善恶评…,哲学,https://www.amazon.cn/dp/B07HGXNSFM/ref=zg_bs_658424051_73?_encoding=UTF8&psc=1&refRID=P9V6CKNAZPEJ9JGJ4RTY,[英]西蒙·巴伦－科恩,4.0,2,https://www.amazon.cn/product-reviews/B07HGXNSFM/ref=zg_bs_658424051_cr_73?ie=UTF8&refRID=P9V6CKNAZPEJ9JGJ4RTY,13.99
